page_8_line_19_word_5.png,घडण
page_8_line_19_word_6.png,होत
page_8_line_19_word_7.png,असताना
page_8_line_19_word_8.png,स्पृश्य
page_8_line_20_word_1.png,ब्राह्मणेतर
page_8_line_20_word_2.png,आणि
page_8_line_20_word_3.png,अस्पृश्य
page_8_line_20_word_4.png,समाज
page_8_line_20_word_5.png,यांची
page_8_line_20_word_6.png,ब्राह्मण्यवाद
page_8_line_20_word_7.png,आणि
page_8_line_20_word_8.png,सनातनी
page_8_line_20_word_9.png,ब्राह्मणांविरोधी
page_8_line_21_word_1.png,आघाडीसुद्धा
page_8_line_21_word_2.png,त्यांच्यावर
page_8_line_21_word_3.png,संस्कार
page_8_line_21_word_4.png,करणारी
page_8_line_21_word_5.png,होती.
page_8_line_21_word_6.png,'महारवतन'
page_8_line_21_word_7.png,हे
page_8_line_21_word_8.png,तत्कालीन
page_8_line_21_word_9.png,महार
page_8_line_22_word_1.png,समाजाला
page_8_line_22_word_2.png,गुलामीत
page_8_line_22_word_3.png,ठेवण्याचे
page_8_line_22_word_4.png,पारंपरिक
page_8_line_22_word_5.png,ब्राह्मणी
page_8_line_22_word_6.png,साधन
page_8_line_22_word_7.png,होते.
page_8_line_22_word_8.png,ते
page_8_line_22_word_9.png,रद्द
page_8_line_22_word_10.png,व्हावे
page_8_line_22_word_11.png,आणि
page_8_line_23_word_1.png,जमीन
page_8_line_23_word_2.png,रयतावा
page_8_line_23_word_3.png,व्हावी
page_8_line_23_word_4.png,म्हणून
page_8_line_23_word_5.png,श्री.
page_8_line_23_word_6.png,डी.
page_8_line_23_word_7.png,डी.
page_8_line_23_word_8.png,घोलप
page_8_line_23_word_9.png,यांनी
page_8_line_23_word_10.png,बिल
page_8_line_23_word_11.png,आणले.
page_8_line_23_word_12.png,भास्करराव
page_8_line_24_word_1.png,जाधव
page_8_line_24_word_2.png,या
page_8_line_24_word_3.png,प्रमुख
page_8_line_24_word_4.png,ब्राह्मणेतर
page_8_line_24_word_5.png,प्रतिनिधींनी
page_8_line_24_word_6.png,या
page_8_line_24_word_7.png,बिलाला
page_8_line_24_word_8.png,पाठिंबा
page_8_line_24_word_9.png,दिला.
page_8_line_24_word_10.png,नंतर
page_8_line_24_word_11.png,डॉ.
page_8_line_25_word_1.png,बाबासाहेब
page_8_line_25_word_2.png,आंबेडकरांनी
page_8_line_25_word_3.png,हे
page_8_line_25_word_4.png,बिल
page_8_line_25_word_5.png,आणले
page_8_line_25_word_6.png,त्या
page_8_line_25_word_7.png,वेळेही
page_8_line_25_word_8.png,जमिनदारी
page_8_line_25_word_9.png,पार्श्वभूमी
page_8_line_25_word_10.png,असलेले
page_8_line_26_word_1.png,नवले
page_8_line_26_word_2.png,हे
page_8_line_26_word_3.png,प्रतिनिधी
page_8_line_26_word_4.png,वगळता
page_8_line_26_word_5.png,सर्व
page_8_line_26_word_6.png,ब्राह्मणेतर
page_8_line_26_word_7.png,प्रतिनिधींनी
page_8_line_26_word_8.png,बिलाला
page_8_line_26_word_9.png,पाठिंबा
page_8_line_26_word_10.png,दिला.
page_8_line_27_word_1.png,ब्रिटिश
page_8_line_27_word_2.png,सरकारने
page_8_line_27_word_3.png,दोन्ही
page_8_line_27_word_4.png,वेळा
page_8_line_27_word_5.png,या
page_8_line_27_word_6.png,प्रस्तावाला
page_8_line_27_word_7.png,विरोध
page_8_line_27_word_8.png,केला.
page_8_line_27_word_9.png,या
page_8_line_27_word_10.png,स्पृश्य-अस्पृदुय
page_8_line_28_word_1.png,ब्राह्मणेतर
page_8_line_28_word_2.png,आघाडीच्या
page_8_line_28_word_3.png,दबावामुळेच
page_8_line_28_word_4.png,१९२७
page_8_line_28_word_5.png,साली
page_8_line_28_word_6.png,सर्व
page_8_line_28_word_7.png,सरकारी
page_8_line_28_word_8.png,खात्यांमधील
page_8_line_29_word_1.png,कारकुनी
page_8_line_29_word_2.png,जागांमध्ये
page_8_line_29_word_3.png,मागासवर्गीयांसाठी
page_8_line_29_word_4.png,(स्पृश्य
page_8_line_29_word_5.png,आणि
page_8_line_29_word_6.png,अस्पृश्य
page_8_line_29_word_7.png,ब्राह्मणेतरांसाठी)
page_8_line_29_word_8.png,५०
page_9_line_1_word_1.png,टक्‍के
page_9_line_1_word_2.png,जागा
page_9_line_1_word_3.png,राखीव
page_9_line_1_word_4.png,ठेवण्याचा
page_9_line_1_word_5.png,ठराव
page_9_line_1_word_6.png,मंजूर
page_9_line_1_word_7.png,झाला.
page_9_line_1_word_8.png,पण
page_9_line_1_word_9.png,त्याची
page_9_line_1_word_10.png,अंमलबजावणी
page_9_line_1_word_11.png,मात्र
page_9_line_2_word_1.png,कधीच
page_9_line_2_word_2.png,नीट
page_9_line_2_word_3.png,झाली
page_9_line_2_word_4.png,नाही.
page_9_line_3_word_1.png,या
page_9_line_3_word_2.png,दोन्ही
page_9_line_3_word_3.png,मागण्यांपाठीमागे
page_9_line_3_word_4.png,राजर्षी
page_9_line_3_word_5.png,शाहूमहाराजांव्या
page_9_line_3_word_6.png,व्यवहाराची
page_9_line_3_word_7.png,प्रेरणा
page_9_line_3_word_8.png,होती.
page_9_line_4_word_1.png,१९०२
page_9_line_4_word_2.png,साली
page_9_line_4_word_3.png,राजर्षींनी
page_9_line_4_word_4.png,५०
page_9_line_4_word_5.png,टक्के
page_9_line_4_word_6.png,राखीव
page_9_line_4_word_7.png,जागा
page_9_line_4_word_8.png,ठेवल्या
page_9_line_4_word_9.png,आणि
page_9_line_4_word_10.png,त्या
page_9_line_4_word_11.png,निर्णयाची
page_9_line_5_word_1.png,काटेकोर
page_9_line_5_word_2.png,अंमलबजावणी
page_9_line_5_word_3.png,करून
page_9_line_5_word_4.png,घेतली.
page_9_line_5_word_5.png,महार
page_9_line_5_word_6.png,वतने
page_9_line_5_word_7.png,रयतावा
page_9_line_5_word_8.png,केली.
page_9_line_5_word_9.png,भास्करराव
page_9_line_6_word_1.png,जाधव
page_9_line_6_word_2.png,आणि
page_9_line_6_word_3.png,इतर
page_9_line_6_word_4.png,अनेक
page_9_line_6_word_5.png,प्रतिनिधींवर
page_9_line_6_word_6.png,महात्मा
page_9_line_6_word_7.png,फुलेंच्या
page_9_line_6_word_8.png,सत्यशोधक
page_9_line_6_word_9.png,विचाराबरोबरच
page_9_line_7_word_1.png,राजर्षी
page_9_line_7_word_2.png,शाहूंच्या
page_9_line_7_word_3.png,सामाजिक
page_9_line_7_word_4.png,क्रांतिकारक
page_9_line_7_word_5.png,व्यवहारांचाही
page_9_line_7_word_6.png,प्रभाव
page_9_line_7_word_7.png,होता.
page_9_line_7_word_8.png,राजर्षीच्या
page_9_line_8_word_1.png,हुकमाची
page_9_line_8_word_2.png,प्रत्यक्ष
page_9_line_8_word_3.png,अंमलबजावणी
page_9_line_8_word_4.png,झाल्यामुळे
page_9_line_8_word_5.png,घडलेला
page_9_line_8_word_6.png,मोठा
page_9_line_8_word_7.png,बदल
page_9_line_8_word_8.png,या
page_9_line_8_word_9.png,मंडळींच्या
page_9_line_9_word_1.png,अनुभवातला
page_9_line_9_word_3.png,होता.
page_9_line_9_word_4.png,कोल्हापूर
